"site,""elevation"",""year"",""month"",""tave"",""vpd"",""par"",""seasonLength"""
Painterboy,3380,1988,5,3.10483870967742,0.35151102813702,1463.92774057774,0.364383561643836
Painterboy,3380,1988,6,10.3333333333333,0.732082888204769,1538.73066853733,0.364383561643836
Painterboy,3380,1988,7,12.0725806451613,0.91149195579925,1545.36259558032,0.364383561643836
Painterboy,3380,1988,8,11.741935483871,0.855289035077059,1359.22579626484,0.364383561643836
Painterboy,3380,1988,9,6.025,0.46149834306904,1126.570665026,0.364383561643836
Painterboy,3380,1988,10,4.20967741935484,0.285586510164546,863.731614483549,0.364383561643836
Painterboy,3380,1988,11,-6.74166666666667,0.0837736421915601,622.901332091334,0.364383561643836
Painterboy,3380,1988,12,-9.275,0.1151771934896,677.120002330666,0.364383561643836
Painterboy,3380,1989,1,-10.2661290322581,0.117804814570041,775.64903633871,0.364383561643836
Painterboy,3380,1989,2,-8.54464285714286,0.105299138855765,914.7428615375,0.364383561643836
Painterboy,3380,1989,3,-2.2258064516129,0.191084088299367,1225.79612948484,0.364383561643836
Painterboy,3380,1989,4,0.85,0.226872587638358,1367.73333450633,0.364383561643836
Painterboy,3380,1989,5,4.7258064516129,0.363694987042693,1457.99227368226,0.364383561643836
Painterboy,3380,1989,6,8.13333333333333,0.643138413733214,1599.57332398,0.364383561643836
Painterboy,3380,1989,7,13.0806451612903,1.03751509439443,1418.1058091671,0.364383561643836
Painterboy,3380,1989,8,10.1290322580645,0.566754705937852,1259.27225942226,0.364383561643836
Painterboy,3380,1989,9,8.075,0.44152112647011,1075.296005152,0.364383561643836
Painterboy,3380,1989,10,1.2258064516129,0.233811387612222,848.061937294193,0.364383561643836
Painterboy,3380,1989,11,-4.1,0.149826457105573,711.957332283,0.364383561643836
Painterboy,3380,1989,12,-9.18333333333333,0.106699590162143,649.397332865666,0.364383561643836
Painterboy,3380,1990,1,-9.83064516129032,0.109559402843064,775.649030677743,0.364383561643836
Painterboy,3380,1990,2,-8.1875,0.124356430967142,1014.36572143214,0.364383561643836
Painterboy,3380,1990,3,-3.37903225806452,0.167812984695364,1162.6425960329,0.364383561643836
Painterboy,3380,1990,4,0.00833333333333333,0.231149805224439,1270.82666666667,0.364383561643836
Painterboy,3380,1990,5,2.87903225806452,0.317458469871705,1534.67871329806,0.364383561643836
Painterboy,3380,1990,6,10.3583333333333,0.614180575830827,1553.695995791,0.364383561643836
Painterboy,3380,1990,7,10.7661290322581,0.61150336031065,1396.97548296581,0.364383561643836
Painterboy,3380,1990,8,10.6612903225806,0.721223986351425,1415.96903361581,0.364383561643836
Painterboy,3380,1990,9,9.16666666666667,0.577557627328129,1117.493332168,0.364383561643836
Painterboy,3380,1990,10,1.25806451612903,0.237941694306724,934.00774612,0.364383561643836
Painterboy,3380,1990,11,-4,0.154561515110225,737.471997416334,0.364383561643836
Painterboy,3380,1990,12,-12.3666666666667,0.0743908326437571,692.575996672666,0.364383561643836
Painterboy,3380,1991,1,-11,0.110958202994865,845.45032009516,0.364383561643836
Painterboy,3380,1991,2,-6.58035714285714,0.160850099569225,1070.09143333571,0.364383561643836
Painterboy,3380,1991,3,-6.95161290322581,0.149001617906833,1102.1006401829,0.364383561643836
Painterboy,3380,1991,4,-3.275,0.202580052411567,1250.21866526367,0.364383561643836
Painterboy,3380,1991,5,2.87096774193548,0.270577272956315,1455.85548568129,0.364383561643836
Painterboy,3380,1991,6,7.89166666666667,0.444154568855771,1514.442664796,0.364383561643836
Painterboy,3380,1991,7,10.6693548387097,0.631590909160199,1433.53806496871,0.364383561643836
Painterboy,3380,1991,8,10.4758064516129,0.546745546855193,1413.83225806452,0.364383561643836
Painterboy,3380,1991,9,6.78333333333333,0.394419747928836,1226.91200210067,0.364383561643836
Painterboy,3380,1991,10,2.55645161290323,0.248830980807587,962.260642223226,0.364383561643836
Painterboy,3380,1991,11,-6.86666666666667,0.104243581004329,727.658673459334,0.364383561643836
Painterboy,3380,1991,12,-8.33333333333333,0.138345201139899,871.669329124334,0.364383561643836
Painterboy,3380,1992,1,-9.10483870967742,0.135639035746907,855.184515097743,0.364383561643836
Painterboy,3380,1992,2,-6.85344827586207,0.149397058270368,945.379311550346,0.364383561643836
Painterboy,3380,1992,3,-3.25,0.199519231884152,1163.35483418387,0.364383561643836
Painterboy,3380,1992,4,2.34166666666667,0.281520233258342,1372.885329592,0.364383561643836
Painterboy,3380,1992,5,5.09677419354839,0.338385465439959,1367.53547708226,0.364383561643836
Painterboy,3380,1992,6,7.94166666666667,0.441118734631137,1494.81599812933,0.364383561643836
Painterboy,3380,1992,7,9.68548387096774,0.499519450291435,1356.61419830419,0.364383561643836
Painterboy,3380,1992,8,9.75,0.450542253263096,1113.97161357839,0.364383561643836
Painterboy,3380,1992,9,7.4,0.382360945331147,1022.79465754333,0.364383561643836
Painterboy,3380,1992,10,3.41935483870968,0.268031561440664,743.59742427387,0.364383561643836
Painterboy,3380,1992,11,-8.78333333333333,0.0977508409804704,780.895996366,0.364383561643836
Painterboy,3380,1992,12,-10.4666666666667,0.0959642133870762,661.173332451666,0.364383561643836
Painterboy,3380,1993,1,-8.80645161290323,0.105482854095069,738.374199773226,0.364383561643836
Painterboy,3380,1993,2,-8.76785714285714,0.094037065277962,748.354293977858,0.364383561643836
Painterboy,3380,1993,3,-3.88709677419355,0.199074711383744,1350.67870877226,0.364383561643836
Painterboy,3380,1993,4,-2.09166666666667,0.215997709611792,1200.66133707467,0.364383561643836
Painterboy,3380,1993,5,3.83870967741935,0.321127824624508,1429.50194544065,0.364383561643836
Painterboy,3380,1993,6,7.4,0.40769427866448,1533.82400654733,0.364383561643836
Painterboy,3380,1993,7,10.6693548387097,0.60449413496665,1454.4309731729,0.364383561643836
Painterboy,3380,1993,8,9.85483870967742,0.576480763780378,1309.36775211484,0.364383561643836
Painterboy,3380,1993,9,6.83333333333333,0.448482100878536,1378.77332865667,0.364383561643836
Painterboy,3380,1993,10,1.23387096774194,0.250972697963878,1028.50064923452,0.364383561643836
Painterboy,3380,1993,11,-7.36666666666667,0.130421827661874,854.005334268666,0.364383561643836
Painterboy,3380,1993,12,-9.775,0.112814377842485,775.989331462666,0.364383561643836
Painterboy,3380,1994,1,-9.29032258064516,0.119586839797429,863.256773963549,0.364383561643836
Painterboy,3380,1994,2,-9.04464285714286,0.112990761108896,968.628568915,0.364383561643836
Painterboy,3380,1994,3,-2.93548387096774,0.216082578236124,1331.68517169968,0.364383561643836
Painterboy,3380,1994,4,0.1,0.2325641639492,1222.986673099,0.364383561643836
Painterboy,3380,1994,5,5.79838709677419,0.387399604830558,1537.29032710645,0.364383561643836
Painterboy,3380,1994,6,11.9,0.6669945194555,1546.09066152233,0.364383561643836
Painterboy,3380,1994,7,13.1532258064516,1.03950919748585,1628.22193367355,0.364383561643836
Painterboy,3380,1994,8,12.3145161290323,1.09539594276546,1405.99741663935,0.364383561643836
Painterboy,3380,1994,9,7.95,0.679058268451588,1194.527987373,0.364383561643836
Painterboy,3380,1994,10,0.951612903225806,0.224638157894204,885.09936208,0.364383561643836
Painterboy,3380,1994,11,-6.60833333333333,0.116905772694525,723.733329829666,0.364383561643836
Painterboy,3380,1994,12,-7.325,0.123555609879734,767.157336676,0.364383561643836
Painterboy,3380,1995,1,-8.66935483870968,0.10887095021359,761.878701990967,0.364383561643836
Painterboy,3380,1995,2,-3.83928571428571,0.17150491184344,1013.8400020125,0.364383561643836
Painterboy,3380,1995,3,-4.06451612903226,0.177525545836343,1158.13160995774,0.364383561643836
Painterboy,3380,1995,4,-1.93333333333333,0.220827687880021,1233.53599812933,0.364383561643836
Painterboy,3380,1995,5,1.76612903225806,0.256321474198911,1211.07614125194,0.364383561643836
Painterboy,3380,1995,6,7.05833333333333,0.399890784167673,1503.402671811,0.364383561643836
Painterboy,3380,1995,7,10.7983870967742,0.504602945093334,1427.60258336065,0.364383561643836
Painterboy,3380,1995,8,12.8951612903226,0.602590039230992,1384.86708817516,0.364383561643836
Painterboy,3380,1995,9,7.29166666666667,0.438760183077172,1292.906681862,0.364383561643836
Painterboy,3380,1995,10,1.82258064516129,0.281065788250898,1120.38193571387,0.364383561643836
Painterboy,3380,1995,11,-2.80833333333333,0.166222240545132,861.856007482666,0.364383561643836
Painterboy,3380,1995,12,-7.09166666666667,0.119298434595469,779.423998949666,0.364383561643836
Painterboy,3380,1996,1,-10.008064516129,0.0861678111672293,683.530317720967,0.364383561643836
Painterboy,3380,1996,2,-6.47413793103448,0.140902144878763,1073.79862346552,0.364383561643836
Painterboy,3380,1996,3,-4.53225806451613,0.187682109201875,1236.24259716806,0.364383561643836
Painterboy,3380,1996,4,-1.03333333333333,0.219766198040406,1309.344010051,0.364383561643836
Painterboy,3380,1996,5,5.99193548387097,0.340477874707021,1435.9122630429,0.364383561643836
Painterboy,3380,1996,6,9.76666666666667,0.590688750045936,1485.493330995,0.364383561643836
Painterboy,3380,1996,7,13.4193548387097,0.942131352695625,1543.22580871452,0.364383561643836
Painterboy,3380,1996,8,12.2983870967742,0.911943001950294,1517.82193367355,0.364383561643836
Painterboy,3380,1996,9,6.03333333333333,0.471371392735179,1188.88533193033,0.364383561643836
Painterboy,3380,1996,10,0.846774193548387,0.242936519581473,1058.65290910935,0.364383561643836
Painterboy,3380,1996,11,-4.25,0.146099616846908,800.522665378666,0.364383561643836
Painterboy,3380,1996,12,-10.0583333333333,0.0730331968052534,661.173334222666,0.364383561643836
Painterboy,3380,1997,1,-8.80645161290323,0.101611886353133,749.77032020645,0.364383561643836
Painterboy,3380,1997,2,-8.3125,0.142589400701593,1055.89713734536,0.364383561643836
Painterboy,3380,1997,3,-2.67741935483871,0.221745847949869,1273.51741844968,0.364383561643836
Painterboy,3380,1997,4,-2.56666666666667,0.195221006883503,1227.89333801,0.364383561643836
Painterboy,3380,1997,5,4.43548387096774,0.329720212062551,1397.68774035516,0.364383561643836
Painterboy,3380,1997,6,9.46666666666667,0.5212438741109,1582.154670408,0.364383561643836
Painterboy,3380,1997,7,11.8225806451613,0.656197442140889,1433.30065149742,0.364383561643836
Painterboy,3380,1997,8,10.741935483871,0.595230504415498,1372.28387323065,0.364383561643836
Painterboy,3380,1997,9,8.45833333333333,0.413949083864703,1046.346663163,0.364383561643836
Painterboy,3380,1997,10,1.33064516129032,0.253053001273344,1012.83095733258,0.364383561643836
Painterboy,3380,1997,11,-5.725,0.133630215344953,773.045332513,0.364383561643836
Painterboy,3380,1997,12,-9.25833333333333,0.118240828988211,783.840002338334,0.364383561643836
Painterboy,3380,1998,1,-8.33064516129032,0.11221998572735,715.34451545387,0.364383561643836
Painterboy,3380,1998,2,-8.66071428571429,0.112403542608564,971.519995991429,0.364383561643836
Painterboy,3380,1998,3,-4.66935483870968,0.167703342200931,1208.22709020806,0.364383561643836
Painterboy,3380,1998,4,-1.35,0.240093698315115,1298.79466690433,0.364383561643836
Painterboy,3380,1998,5,4.90322580645161,0.360165922254664,1496.92903904677,0.364383561643836
Painterboy,3380,1998,6,7.85833333333333,0.495073404821044,1500.21332631833,0.364383561643836
Painterboy,3380,1998,7,13.1451612903226,0.889035259467901,1383.20515088097,0.364383561643836
Painterboy,3380,1998,8,12.0645161290323,0.78171135683506,1383.2051712471,0.364383561643836
Painterboy,3380,1998,9,10.4166666666667,0.547087200964534,1122.15466573133,0.364383561643836
Painterboy,3380,1998,10,1.91129032258065,0.224854861477165,776.12386892,0.364383561643836
Painterboy,3380,1998,11,-3.51666666666667,0.160659954421277,749.738665838666,0.364383561643836
Painterboy,3380,1998,12,-7.76666666666667,0.113034683423142,685.952000943,0.364383561643836
Painterboy,3380,1999,1,-7.67741935483871,0.109852692439782,662.400006506773,0.364383561643836
Painterboy,3380,1999,2,-6.77678571428571,0.143826431671483,985.977146356429,0.364383561643836
Painterboy,3380,1999,3,-1.46774193548387,0.22736894255145,1245.26453083419,0.364383561643836
Painterboy,3380,1999,4,-2.53333333333333,0.175140172370233,1163.61600046767,0.364383561643836
Painterboy,3380,1999,5,2.79032258064516,0.277906287079626,1468.91354793452,0.364383561643836
Painterboy,3380,1999,6,8.35,0.431182121942297,1471.75466573133,0.364383561643836
Painterboy,3380,1999,7,12.241935483871,0.541481757507995,1264.49548138548,0.364383561643836
Painterboy,3380,1999,8,10.8225806451613,0.509269793589689,1219.14839614839,0.364383561643836
Painterboy,3380,1999,9,6.48333333333333,0.350260847290183,1078.97599929467,0.364383561643836
Painterboy,3380,1999,10,3.74193548387097,0.329862518557218,980.067096662903,0.364383561643836
Painterboy,3380,1999,11,0.108333333333333,0.234269695173602,700.671998604666,0.364383561643836
Painterboy,3380,1999,12,-8.54166666666667,0.119754644864942,631.242660702,0.364383561643836
Painterboy,3380,2000,1,-7.88709677419355,0.0914128727757985,690.415479797743,0.364383561643836
Painterboy,3380,2000,2,-5.24137931034483,0.149077871877209,894.874486137241,0.364383561643836
Painterboy,3380,2000,3,-3.94354838709677,0.194556408094075,1155.2825679729,0.364383561643836
Painterboy,3380,2000,4,1.84166666666667,0.274834921078388,1362.581325383,0.364383561643836
Painterboy,3380,2000,5,6.49193548387097,0.409414417983933,1507.85032348581,0.364383561643836
Painterboy,3380,2000,6,10.0333333333333,0.68448352817374,1481.81333801,0.364383561643836
Painterboy,3380,2000,7,13.5,0.954110718726427,1542.75095235419,0.364383561643836
Painterboy,3380,2000,8,12.6693548387097,0.730430903787817,1235.76773740968,0.364383561643836
Painterboy,3380,2000,9,8.51666666666667,0.418332583744123,1073.82401005867,0.364383561643836
Painterboy,3380,2000,10,2.75,0.24480473007453,851.860643350967,0.364383561643836
Painterboy,3380,2000,11,-8.45,0.124725126538439,782.858666429,0.364383561643836
Painterboy,3380,2000,12,-8.13333333333333,0.115464093256983,647.679998259666,0.364383561643836
Painterboy,3380,2001,1,-9.21774193548387,0.129059039898702,776.836125745483,0.364383561643836
Painterboy,3380,2001,2,-6.82142857142857,0.136850976341191,854.548574311787,0.364383561643836
Painterboy,3380,2001,3,-3.46774193548387,0.182731303146737,1131.7780606729,0.364383561643836
Painterboy,3380,2001,4,1.05833333333333,0.242032139611144,1340.50133590933,0.364383561643836
Painterboy,3380,2001,5,5.79032258064516,0.381723457724743,1550.11097588839,0.364383561643836
Painterboy,3380,2001,6,10.6333333333333,0.666793223105139,1570.86933847767,0.364383561643836
Painterboy,3380,2001,7,13.1532258064516,0.932412423292302,1360.41290775161,0.364383561643836
Painterboy,3380,2001,8,11.5161290322581,0.625831527608689,1190.65805999032,0.364383561643836
Painterboy,3380,2001,9,9.16666666666667,0.460224293994796,1040.703997194,0.364383561643836
Painterboy,3380,2001,10,2.58064516129032,0.255256418894149,824.557418687097,0.364383561643836
Painterboy,3380,2001,11,-2.28333333333333,0.168622027544559,669.514670400334,0.364383561643836
Painterboy,3380,2001,12,-9.68333333333333,0.105594754552157,681.290670875666,0.364383561643836
Painterboy,3380,2002,1,-9.86290322580645,0.09978943853224,778.972904123547,0.364383561643836
Painterboy,3380,2002,2,-8.9375,0.141306587636794,1037.49714486143,0.364383561643836
Painterboy,3380,2002,3,-6.04838709677419,0.158274017618908,1193.03224561484,0.364383561643836
Painterboy,3380,2002,4,2.45,0.296452857180196,1323.08266011933,0.364383561643836
Painterboy,3380,2002,5,5.10483870967742,0.474362720439922,1658.61161154548,0.364383561643836
Painterboy,3380,2002,6,12.2916666666667,1.08473050110236,1644.46932210933,0.364383561643836
Painterboy,3380,2002,7,13.9193548387097,1.27301211067468,1454.9058136929,0.364383561643836
Painterboy,3380,2002,8,11.6612903225806,1.06344733061771,1165.49161199806,0.364383561643836
Painterboy,3380,2002,9,7.65,0.498758708862765,816.714664558334,0.364383561643836
Painterboy,3380,2002,10,0.870967741935484,0.242780370743831,860.170327559033,0.364383561643836
Painterboy,3380,2002,11,-5.375,0.172394844672369,773.045333103334,0.364383561643836
Painterboy,3380,2002,12,-8.38333333333333,0.125076527196769,677.610665033666,0.364383561643836
Painterboy,3380,2003,1,-5.01612903225806,0.168129837295219,835.953547029354,0.364383561643836
Painterboy,3380,2003,2,-8.91071428571429,0.116245729953213,862.171417293213,0.364383561643836
Painterboy,3380,2003,3,-3.50806451612903,0.189049263871189,1213.68774600871,0.364383561643836
Painterboy,3380,2003,4,0.4,0.246089739041984,1311.797335204,0.364383561643836
Painterboy,3380,2003,5,5.37096774193548,0.347556768100028,1461.79096276355,0.364383561643836
Painterboy,3380,2003,6,8.74166666666667,0.480717622407123,1505.11999766167,0.364383561643836
Painterboy,3380,2003,7,14.8629032258065,1.05049089079144,1620.6245192971,0.364383561643836
Painterboy,3380,2003,8,12.5403225806452,0.798079995520282,1227.22065557065,0.364383561643836
Painterboy,3380,2003,9,7.70833333333333,0.438934563923188,1179.31732585067,0.364383561643836
Painterboy,3380,2003,10,5.37903225806452,0.3325746766405,884.387096774193,0.364383561643836
Painterboy,3380,2003,11,-5.63333333333333,0.108424929454425,632.960004676666,0.364383561643836
Painterboy,3380,2003,12,-7.40833333333333,0.110624621803389,670.495999885,0.364383561643836
Painterboy,3380,2004,1,-8.5241935483871,0.127977604082206,795.117421558387,0.364383561643836
Painterboy,3380,2004,2,-8.31896551724138,0.125331266698046,978.37241621207,0.364383561643836
Painterboy,3380,2004,3,0.217741935483871,0.274701728640586,1344.50579785258,0.364383561643836
Painterboy,3380,2004,4,1.225,0.288654407303304,1252.426669005,0.364383561643836
Painterboy,3380,2004,5,6,0.40680557364178,1484.34579921032,0.364383561643836
Painterboy,3380,2004,6,10.3166666666667,0.68401947748602,1544.618667602,0.364383561643836
Painterboy,3380,2004,7,11.4354838709677,0.712795215470048,1225.55871148774,0.364383561643836
Painterboy,3380,2004,8,9.68548387096774,0.636293643839822,1113.97161923935,0.364383561643836
Painterboy,3380,2004,9,6.24166666666667,0.340953966746842,889.824005382,0.364383561643836
Painterboy,3380,2004,10,1.70967741935484,0.18255494156574,731.489033727097,0.364383561643836
Painterboy,3380,2004,11,-3.05,0.14269925704407,724.960004078666,0.364383561643836
Painterboy,3380,2004,12,-7.53333333333333,0.112585715030029,715.637334621334,0.364383561643836
Painterboy,3380,2005,1,-5.29838709677419,0.133408981259856,783.72129631,0.364383561643836
Painterboy,3380,2005,2,-5.38392857142857,0.143736106210881,929.988576932142,0.364383561643836
Painterboy,3380,2005,3,-4.03225806451613,0.17346170262204,1199.67999592677,0.364383561643836
Painterboy,3380,2005,4,0.825,0.24036887514376,1376.32000233833,0.364383561643836
Painterboy,3380,2005,5,5.56451612903226,0.353216738802309,1511.88643848806,0.364383561643836
Painterboy,3380,2005,6,8.55833333333333,0.46413969891006,1433.23732351233,0.364383561643836
Painterboy,3380,2005,7,14.3467741935484,0.838963925841188,1532.06709948968,0.364383561643836
Painterboy,3380,2005,8,11.258064516129,0.466041003770381,1099.72644098097,0.364383561643836
Painterboy,3380,2005,9,9.00833333333333,0.378559163578758,968.576002806,0.364383561643836
Painterboy,3380,2005,10,3.87096774193548,0.254567672292221,784.19612580484,0.364383561643836
Painterboy,3380,2005,11,-2.65,0.140101769816597,716.863995446,0.364383561643836
Painterboy,3380,2005,12,-8.725,0.0925241412426417,630.015997546666,0.364383561643836
Painterboy,3380,2006,1,-8.00806451612903,0.121803344730513,771.13806496871,0.364383561643836
Painterboy,3380,2006,2,-7.20535714285714,0.133305473733823,1022.77714887,0.364383561643836
Painterboy,3380,2006,3,-4.09677419354839,0.163527233886148,1098.30193299097,0.364383561643836
Painterboy,3380,2006,4,2.16666666666667,0.26322238734274,1419.49867227867,0.364383561643836
Painterboy,3380,2006,5,6.65322580645161,0.39827699491829,1531.82967244097,0.364383561643836
Painterboy,3380,2006,6,11.6916666666667,0.798632703365242,1557.62133473633,0.364383561643836
Painterboy,3380,2006,7,13.4274193548387,0.859069539125016,1262.3587080971,0.364383561643836
Painterboy,3380,2006,8,11.3709677419355,0.454132533467113,1095.69033615806,0.364383561643836
Painterboy,3380,2006,9,5.975,0.29426581191201,966.858664673334,0.364383561643836
Painterboy,3380,2006,10,1.48387096774194,0.165007942827195,683.767741364193,0.364383561643836
Painterboy,3380,2006,11,-3.09166666666667,0.145186559582945,754.154664566,0.364383561643836
Painterboy,3380,2006,12,-6.16666666666667,0.117738976905356,644.490666781666,0.364383561643836
Painterboy,3380,2007,1,-8.59677419354839,0.12487132100498,825.032259199677,0.364383561643836
Painterboy,3380,2007,2,-5.84821428571429,0.116662831832482,796.982859138929,0.364383561643836
Painterboy,3380,2007,3,-0.758064516129032,0.188280617224805,1199.68000497839,0.364383561643836
Painterboy,3380,2007,4,2.09166666666667,0.255410695543357,1412.38399251733,0.364383561643836
Painterboy,3380,2007,5,5.57258064516129,0.364047098748838,1456.33031714968,0.364383561643836
Painterboy,3380,2007,6,11.0333333333333,0.765332029652589,1510.76266713433,0.364383561643836
Painterboy,3380,2007,7,13.9677419354839,0.889626574785867,1176.4129009629,0.364383561643836
Painterboy,3380,2007,8,13.1370967741935,0.590174593752668,1013.30580690419,0.364383561643836
Painterboy,3380,2007,9,8.43333333333333,0.360075119652101,893.504003036,0.364383561643836
Painterboy,3380,2007,10,2.96774193548387,0.240907958594227,825.032262590323,0.364383561643836
Painterboy,3380,2007,11,-0.641666666666667,0.182893732403047,720.298667027,0.364383561643836
Painterboy,3380,2007,12,-9.40833333333333,0.0813513830338987,624.618668177,0.364383561643836
Painterboy,3380,2008,1,-11.0241935483871,0.0846422044714472,760.216773184516,0.364383561643836
Painterboy,3380,2008,2,-6.62931034482759,0.132305821002814,954.515850941724,0.364383561643836
Painterboy,3380,2008,3,-5.05645161290323,0.159104010344211,1258.79742569097,0.364383561643836
Painterboy,3380,2008,4,-1.425,0.211719131355859,1380.000007015,0.364383561643836
Painterboy,3380,2008,5,3.90322580645161,0.27446280657117,1355.42709813194,0.364383561643836
Painterboy,3380,2008,6,9.65,0.465261088957176,1581.663998367,0.364383561643836
Painterboy,3380,2008,7,13.4677419354839,0.854088667830186,1524.94451431871,0.364383561643836
Painterboy,3380,2008,8,12.25,0.749979768973427,1369.67225037065,0.364383561643836
Painterboy,3380,2008,9,8.46666666666667,0.54657436188256,1304.19200795033,0.364383561643836
Painterboy,3380,2008,10,3.5,0.284100601857621,1110.88515473161,0.364383561643836
Painterboy,3380,2008,11,-1.25833333333333,0.189164342251036,824.320001755666,0.364383561643836
Painterboy,3380,2008,12,-8.35,0.100588487561145,628.543998957334,0.364383561643836
Painterboy,3380,2009,1,-6.58870967741935,0.139919409263899,773.749678784516,0.364383561643836
Painterboy,3380,2009,2,-5.60714285714286,0.158274229412502,984.9257100225,0.364383561643836
Painterboy,3380,2009,3,-2.70161290322581,0.184716066051819,1208.22708795258,0.364383561643836
Painterboy,3380,2009,4,-0.25,0.209110929261915,1220.042671811,0.364383561643836
Painterboy,3380,2009,5,6.29032258064516,0.363807022828539,1477.46063882516,0.364383561643836
Painterboy,3380,2009,6,8.03333333333333,0.409136998496138,1430.04801309467,0.364383561643836
Painterboy,3380,2009,7,12.8467741935484,0.681757789942836,1389.14063701484,0.364383561643836
Painterboy,3380,2009,8,11.6129032258065,0.611326526060569,1377.26968058742,0.364383561643836
Painterboy,3380,2009,9,8.21666666666667,0.453284418237815,1081.18400654733,0.364383561643836
Painterboy,3380,2009,10,0.290322580645161,0.160555497335434,768.289033155806,0.364383561643836
Painterboy,3380,2009,11,-1.16666666666667,0.171590699911761,827.754666904334,0.364383561643836
Painterboy,3380,2009,12,-10.1166666666667,0.0970549172815561,681.290666789334,0.364383561643836
Painterboy,3380,2010,1,-6.57258064516129,0.133930297738442,816.959997507097,0.364383561643836
Painterboy,3380,2010,2,-7.97321428571429,0.119899359448657,962.319995991429,0.364383561643836
Painterboy,3380,2010,3,-3.40322580645161,0.18501760869045,1291.56129257806,0.364383561643836
Painterboy,3380,2010,4,0.075,0.188782100669589,1203.11466806967,0.364383561643836
Painterboy,3380,2010,5,3.83064516129032,0.285832952110072,1506.18837714,0.364383561643836
Painterboy,3380,2010,6,11.3666666666667,0.561405253967303,1521.557335204,0.364383561643836
Painterboy,3380,2010,7,13.75,0.76271186352823,1374.18322399613,0.364383561643836
Painterboy,3380,2010,8,11.7661290322581,0.525880514899292,1184.48516491097,0.364383561643836
Painterboy,3380,2010,9,10.2416666666667,0.468417735002,1128.28800374133,0.364383561643836
Painterboy,3380,2010,10,3.89516129032258,0.226262871792523,700.387100179677,0.364383561643836
Painterboy,3380,2010,11,-4.80833333333333,0.114371569687914,714.901332996,0.364383561643836
Painterboy,3380,2010,12,-4.01666666666667,0.121992983041179,617.258668759666,0.364383561643836
Painterboy,3380,2011,1,-9.08064516129032,0.111706197150301,753.569038141613,0.364383561643836
Painterboy,3380,2011,2,-9.08928571428571,0.0976267982875497,852.1828616525,0.364383561643836
Painterboy,3380,2011,3,-2.75,0.168725325559916,1139.37548975452,0.364383561643836
Painterboy,3380,2011,4,-1.13333333333333,0.180963431744379,1240.160007015,0.364383561643836
Painterboy,3380,2011,5,3.35483870967742,0.237386017947364,1372.75871035258,0.364383561643836
Painterboy,3380,2011,6,9.65,0.425261088957176,1579.45599812933,0.364383561643836
Painterboy,3380,2011,7,13.3306451612903,0.596481118290222,1358.75097272032,0.364383561643836
Painterboy,3380,2011,8,13.258064516129,0.784091140772875,1291.08644301387,0.364383561643836
Painterboy,3380,2011,9,9.05,0.445793114041609,940.362663623,0.364383561643836
Painterboy,3380,2011,10,3.00806451612903,0.240490514182173,865.156126999354,0.364383561643836
Painterboy,3380,2011,11,-3.63333333333333,0.14856368890578,702.144003634,0.364383561643836
Painterboy,3380,2011,12,-7.06666666666667,0.123991272447874,711.957330535,0.364383561643836
Painterboy,3380,2012,1,-6.46774193548387,0.143400610529087,766.864511603226,0.364383561643836
Painterboy,3380,2012,2,-7.50862068965517,0.1244685029314,926.852416949654,0.364383561643836
Painterboy,3380,2012,3,-0.774193548387097,0.196631878424252,1325.74966972548,0.364383561643836
Painterboy,3380,2012,4,2.81666666666667,0.258357067259789,1362.33598643767,0.364383561643836
Painterboy,3380,2012,5,6.70161290322581,0.507343568898309,1594.98321720742,0.364383561643836
Painterboy,3380,2012,6,12.9916666666667,1.14388053633098,1590.49599345267,0.364383561643836
Painterboy,3380,2012,7,13.491935483871,0.926201417278726,1215.82451477129,0.364383561643836
Painterboy,3380,2012,8,12.7258064516129,0.639089224182121,1031.11225964484,0.364383561643836
Painterboy,3380,2012,9,9.1,0.409684458500129,904.543998351666,0.364383561643836
Painterboy,3380,2012,10,3.54838709677419,0.235172178642443,811.024513072257,0.364383561643836
Painterboy,3380,2012,11,-0.433333333333333,0.185154593924947,716.127994388,0.364383561643836
Painterboy,3380,2012,12,-7.86666666666667,0.0864004323503529,569.909334974,0.364383561643836
Painterboy,3380,2013,1,-9.19354838709677,0.0986700064316774,740.273547711936,0.364383561643836
Painterboy,3380,2013,2,-8.83035714285714,0.125356205730348,988.605715287858,0.364383561643836
Painterboy,3380,2013,3,-3.45967741935484,0.162371394730516,1174.27612993742,0.364383561643836
Painterboy,3380,2013,4,-0.666666666666667,0.185830498820227,1234.026669005,0.364383561643836
Painterboy,3380,2013,5,4.86290322580645,0.27386093779684,1402.19871284548,0.364383561643836
Painterboy,3380,2013,6,12.2,0.636136495817033,1595.647994388,0.364383561643836
Painterboy,3380,2013,7,13.6532258064516,0.747684770683881,1166.67871668871,0.364383561643836
Painterboy,3380,2013,8,12.1693548387097,0.490821977051172,936.856780752257,0.364383561643836
Painterboy,3380,2013,9,9.06666666666667,0.320422275600981,862.101333571,0.364383561643836
Painterboy,3380,2013,10,1.28225806451613,0.202977000112774,814.823222527097,0.364383561643836
Painterboy,3380,2013,11,-2.16666666666667,0.158433846564247,681.535996971666,0.364383561643836
Painterboy,3380,2013,12,-8.65833333333333,0.102176990737799,677.610658586,0.364383561643836
